Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-04-04,205.92532348632812,206.01277800302043,205.12079263876475,205.50557116231371,56466200
2017-04-05,205.31321716308594,207.59564166642974,205.10333429318845,206.60746150156686,108800600
2017-04-06,205.890380859375,206.41506800791353,205.00713547558354,205.4531348970823,69135800
2017-04-07,205.68052673339844,206.3801230395586,205.1908133221932,205.63679946232162,74412300
2017-04-10,205.8029022216797,206.6074330968129,205.26946167642234,205.82039579435477,67615300
2017-04-11,205.55807495117188,205.6630097148441,204.05394773465872,205.41815303715015,88045300
2017-04-12,204.65736389160156,205.47064839905877,204.4300007728865,205.27825908949637,81864400
2017-04-13,203.3281707763672,205.0596748900769,203.3281707763672,204.31635120395683,92880400
2017-04-17,205.1295928955078,205.1295928955078,203.65169929456286,203.8528287164185,68405400
2017-04-18,204.51742553710938,205.05961961308515,203.8265827764101,204.38625708371333,83225800
2017-04-19,204.14141845703125,205.46189659815525,203.91404199279097,205.085871436049,68699900
2017-04-20,205.8029022216797,206.24890159093405,204.43869711411958,204.7622548183345,92572200
2017-04-21,205.14710998535156,205.77674539998543,204.744851069369,205.72427800604783,110389800
2017-04-24,207.40328979492188,207.61317270269006,205.12086487974324,207.41202991219495,119209900
2017-04-25,208.61001586914062,208.9598072421261,207.96288715106337,208.05034166615252,76698300
2017-04-26,208.47891235351562,209.46709270147824,208.43519842324764,208.57510701874818,84702500
2017-04-27,208.65383911132812,208.95990336756427,208.11164488698998,208.80250118041855,57410300
2017-04-28,208.19908142089844,208.9423917020107,208.06789959927355,208.9161580064238,63532800
2017-05-01,208.7237091064453,209.15221491821927,208.30395675316242,208.7237091064453,66882500
2017-05-02,208.8024444580078,208.9860802931254,208.39143217830338,208.86365195515097,57375700
2017-05-03,208.548828125,208.8986328971657,207.8667254988865,208.8024382527811,73137700
2017-05-04,208.79371643066406,208.9336383607317,207.9367179604568,208.8549372789523,61462700
2017-05-05,209.61575317382812,209.63324675201747,208.72376749783922,209.1697670076789,62001300
2017-05-08,209.58074951171875,209.80811262103603,209.1522436410981,209.65945058682607,48385700
2017-05-09,209.38839721679688,210.0442663126512,209.03859235946004,209.84313685948933,51363200
2017-05-10,209.76438903808594,209.76438903808594,209.13475373879106,209.34463661978563,54293800
2017-05-11,209.33587646484375,209.50203206176465,208.24276158371924,209.30964277519175,62358300
2017-05-12,208.98606872558594,209.37958740845872,208.71497837391107,209.08226336750482,53912700
2017-05-15,210.14041137695312,210.26283971219917,209.3970879063029,209.4145814809631,61918900
2017-05-16,209.94801330566406,210.46396031521516,209.55449462623844,210.43772662616593,51241800
2017-05-17,206.2227020263672,209.94803300139918,206.16148118371757,209.94803300139918,172174100
2017-05-18,207.053466796875,207.91046518844317,205.88163741969905,206.1439876785799,107047700
2017-05-19,208.40020751953125,209.073570164052,207.4907416185226,207.54320900885324,115011400
2017-05-22,209.45826721191406,209.6244227790195,208.84612565706652,208.91607325446185,61010600
2017-05-23,209.92176818847656,210.0879237725343,209.44953512392442,209.83431366728203,48341700
2017-05-24,210.41151428222656,210.51644904906854,209.8168528015154,210.15791748112895,46927700
2017-05-25,211.41712951660156,211.69697329327198,210.71754676229688,210.927416251114,64071700
2017-05-26,211.37344360351562,211.53958585627666,211.14606716892823,211.2247682376604,46629900
2017-05-30,211.18978881835938,211.44338559209493,210.89246478192817,211.04986691520807,35201900
2017-05-31,211.13734436035156,211.52212296394327,210.43774811233828,211.4871358125139,91796000
2017-06-01,212.81631469726562,212.8338082686523,211.3121878064586,211.60077168775493,68962000
2017-06-02,213.52474975585938,213.682165283858,212.57155650104409,212.8688806338631,88666100
2017-06-05,213.36729431152344,213.63838467928926,213.166151556862,213.3498007364033,44698800
2017-06-06,212.68519592285156,213.35854512605238,212.60648150507816,212.79887080418936,50375400
2017-06-07,213.0787353515625,213.30609848002973,212.3529053513879,213.02626796373852,54144300
2017-06-08,213.18362426757812,213.66459745864827,212.65018369997063,213.1748841527175,65950700
2017-06-09,212.86009216308594,214.25927129929497,211.58332802440287,213.45474029364487,132256400
2017-06-12,212.81631469726562,212.86878206774034,211.95931651091266,212.61518532921738,86108100
2017-06-13,213.85702514648438,213.9094925324455,213.00876682360828,213.35855829247527,60067000
2017-06-14,213.58592224121094,214.13684310521003,212.75514419987627,214.12810298929173,78602300
2017-06-15,213.17489624023438,213.29732457365904,211.94185944694394,212.22168991890564,66464900
2017-06-16,213.22149658203125,213.3884624780615,212.33395726110766,213.33573922852804,84553100
2017-06-19,214.99656677246094,215.05807275440918,213.9596271382768,214.05629088884683,65123800
2017-06-20,213.5465850830078,214.64503056832817,213.5290196095487,214.6362478315986,56906400
2017-06-21,213.49388122558594,214.05628482877333,213.01935863270518,213.94205560588622,55977600
2017-06-22,213.39724731445312,214.0035915075714,213.22149867802673,213.5027072233181,44148100
2017-06-23,213.6520538330078,213.9859721564454,213.07207137459037,213.45872634686867,66986800
2017-06-26,213.79261779785156,214.75047237105667,213.58172486403242,214.32865968590394,56700500
2017-06-27,212.0703582763672,213.8718122122863,212.05277938772647,213.5730247404474,82247700
2017-06-28,213.9684600830078,214.17057035668222,212.86121812991703,213.09848617825966,70042600
2017-06-29,212.08787536621094,214.17052386971667,210.8664044324815,214.1178006279205,106949700
2017-06-30,212.48330688476562,213.28297845201888,212.2899793979844,212.90510621557962,86820700
2017-07-03,212.84365844726562,213.87180213973127,212.84365844726562,213.43242380574958,39153800
2017-07-05,213.33572387695312,213.5466168599113,212.39544796539667,213.21269850064073,54427600
2017-07-06,211.3848876953125,212.6854436158546,211.20034292265444,212.5624182370028,65400800
2017-07-07,212.75575256347656,212.9051395705279,211.39367720549436,211.9648770182023,57972300
2017-07-10,212.98419189453125,213.3620641324228,212.44814993526117,212.75572004962035,36663300
2017-07-11,212.82601928710938,213.14237213433555,211.64848890361816,212.98418900634303,50354600
2017-07-12,214.42539978027344,214.59236568484675,213.8014900838555,213.8014900838555,59610400
2017-07-13,214.78570556640625,214.89994822531773,214.2057229409887,214.43420825881168,39471600
2017-07-14,215.78746032714844,216.1477537375208,214.68901461900913,214.78567837767582,60262700
2017-07-17,215.7611083984375,216.09504019952118,215.58535975898988,215.7083851474794,33531900
2017-07-18,215.8753204345703,215.92804367805172,215.00534669084794,215.34806118223682,42742500
2017-07-19,217.04409790039062,217.0528806392542,216.18290677633945,216.19170292396467,51034300
2017-07-20,217.14076232910156,217.4219574699773,216.58714137747904,217.29893208170134,47135200
2017-07-21,216.9474334716797,216.97379509695116,216.3322931253144,216.5607784226826,82340800
2017-07-24,216.8946533203125,217.03524414862346,216.42011737239406,216.86827829319876,46622300
2017-07-25,217.4219970703125,217.7559289316374,217.19352513869046,217.65046900193454,54915600
2017-07-26,217.4307098388672,217.7470627086413,217.1670936213553,217.7119183492263,47575400
2017-07-27,217.22862243652344,217.93163037755812,215.89290868943365,217.89648601444893,70766600
2017-07-28,216.9738311767578,217.10563932503308,216.28840198819873,216.7453458413956,50088400
2017-07-31,216.85072326660156,217.47463280941943,216.6398169008379,217.3779690678726,65838700
2017-08-01,217.3340606689453,217.49223040030444,216.80680141356183,217.45708604070012,55050400
2017-08-02,217.43951416015625,217.58011842062197,216.49923825314713,217.46587578289854,47211200
2017-08-03,217.01771545410156,217.35163381278292,216.73650693230638,217.32527218995966,40856000
2017-08-04,217.4131622314453,217.7470806039898,217.02650720230454,217.5098259887305,60191800
2017-08-07,217.81735229492188,217.81735229492188,217.37797407935378,217.48343396904627,31995000
2017-08-08,217.2812957763672,218.73125183584114,216.90343697250185,217.50098486943068,61719400
2017-08-09,217.2725372314453,217.32526047424957,216.22681488662852,216.58710825747053,62632600
2017-08-10,214.20565795898438,216.56073211346725,214.15293471971574,216.42891060653693,120479500
2017-08-11,214.52197265625,215.11953388213772,214.19683713273773,214.43410507601345,74869900
2017-08-14,216.64862060546875,216.86830972944998,215.7786602561095,215.8138046160921,73291900
2017-08-15,216.62229919433594,217.0528947844231,216.31474240892723,217.03531589678866,55242700
2017-08-16,217.0001220703125,217.55374293013105,216.56952657836925,217.1495090592497,56715500
2017-08-17,213.6168670654297,216.70131027904375,213.6168670654297,216.3849574727438,128490400
2017-08-18,213.2830047607422,214.58356067962,212.8348303457579,213.4499572392298,136748000
2017-08-21,213.44998168945312,213.71361136221375,212.50971906074693,213.2215097910671,65469700
2017-08-22,215.6820068359375,215.84017657657517,214.02115751543855,214.03873640065183,63140100
2017-08-23,214.90870666503906,215.33930221560297,214.5572093971886,214.7065964064631,50203800
2017-08-24,214.4078369140625,215.453546049831,214.19693049380652,215.29537629121066,50741700
2017-08-25,214.90870666503906,215.83140375409815,214.75931965576453,215.2074806835881,64445900
2017-08-28,214.91744995117188,215.47105734143264,214.49563724298716,215.44469572326585,40565600
2017-08-29,215.1635284423828,215.42714465808962,213.476304209301,213.5905468419471,51135700
2017-08-30,216.18287658691406,216.4553023587815,214.96140561736811,215.14595037782547,62030800
2017-08-31,217.48345947265625,217.72951022952728,216.21804791802782,216.80681318688067,103803900
2017-09-01,217.7909698486328,218.2215652858675,217.64158287867573,217.86127196545223,62007000
2017-09-05,216.226806640625,217.50979693789265,215.25138645966564,217.2813116827748,91398800
2017-09-06,216.96499633789062,217.29892813232541,216.37623103264497,216.91227308798227,57916900
2017-09-07,216.93861389160156,217.29012453852235,216.52559726194474,217.27254565398627,58034700
2017-09-08,216.68380737304688,217.1495473055163,216.43775659395968,216.64864959959908,63832800
2017-09-11,218.99493408203125,219.07401895644648,217.94921160222557,217.96677707958804,71364800
2017-09-12,219.73304748535156,219.76819184261475,219.17942664495354,219.36397139467252,56896000
2017-09-13,219.83843994140625,219.87359769878856,219.32875972940852,219.44300232776743,59228000
2017-09-14,219.76820373535156,219.97032737901955,219.33762164397126,219.51337025731587,95446300
2017-09-15,220.06405639648438,220.15236006307393,219.51652784759574,219.6224976376248,95432400
2017-09-18,220.53211975097656,220.88536138740113,220.1435458657267,220.43497627966408,46235200
2017-09-19,220.75289916992188,220.8412163166913,220.4261499824234,220.77939161889176,47108100
2017-09-20,220.83236694335938,220.9471765341215,219.82561350023394,220.8412067428359,59574100
2017-09-21,220.2406463623047,220.76168239071978,220.06402557855574,220.67337873649635,48211400
2017-09-22,220.2848663330078,220.45266084069888,219.9139585411513,219.94045099233347,51214000
2017-09-25,219.83448791503906,220.3820300655036,219.08384593705006,220.02877489176728,57064400
2017-09-26,219.9669189453125,220.51444750917278,219.72847343592318,220.2671756754743,54082000
2017-09-27,220.82354736328125,221.2121212436012,219.78146164103194,220.6734189959403,81001400
2017-09-28,221.08848571777344,221.16796306380616,220.4526399989026,220.54094366939304,44778800
2017-09-29,221.8656463623047,221.94513719308551,220.8942250196775,221.07967218245176,85578000
2017-10-02,222.82821655273438,222.82821655273438,221.9185931203125,222.09522740252493,59023000
2017-10-03,223.3050537109375,223.33154615341942,222.74868546821418,222.82817627096136,66810200
2017-10-04,223.5700225830078,223.81729439729554,223.04014670936084,223.15495629288844,55953600
2017-10-05,224.89471435546875,224.9123670039229,223.60535682719396,223.90561355456472,63522800
2017-10-06,224.6385955810547,224.93002597493094,224.1793841803743,224.44430865180388,80646000
2017-10-09,224.26771545410156,224.9300536648197,224.0027774747532,224.86824243897814,35803100
2017-10-10,224.85940551757812,225.23915310374403,224.29421077620785,224.8417528672862,43057400
2017-10-11,225.21266174316406,225.21266174316406,224.59448209731445,224.7622631277335,47674300
2017-10-12,224.87705993652344,225.24796770292906,224.6386144169395,224.89472606120128,47065100
2017-10-13,225.1508026123047,225.4334066787966,224.8770383449554,225.3185970923713,54800400
2017-10-16,225.45106506347656,225.64535199530783,225.03601222762316,225.3804275203597,38221700
2017-10-17,225.61004638671875,225.65420496022114,225.17731392688296,225.39809331909015,31561000
2017-10-18,225.83078002929688,226.03389325589478,225.63649312548952,225.98973469133819,40888300
2017-10-19,225.8926239013672,225.92795614824195,224.62094599525824,225.04483863062788,61903800
2017-10-20,227.05831909179688,227.08483848839919,225.87495839493562,226.69626464672055,89176400
2017-10-23,226.17520141601562,227.41158742963887,226.09572407810094,227.3850949836673,63915300
2017-10-24,226.5726318359375,226.81106386733967,226.21055041377318,226.60796408338504,66935900
2017-10-25,225.45106506347656,226.35184870421205,224.31184939528777,226.23703911486524,103715300
2017-10-26,225.74249267578125,226.34300611199254,225.61885676389636,226.06925531635855,69798000
2017-10-27,227.5882110595703,227.74719269739725,225.751338455846,226.4931539468082,85562500
2017-10-30,226.74046325683594,227.49111867137253,226.44020648114383,226.4931913856417,54285700
2017-10-31,227.0936737060547,227.34978534298116,226.7934169716553,227.12016615466027,60304800
2017-11-01,227.39393615722656,228.22406883521612,227.02304186742418,227.87966699468535,54202700
2017-11-02,227.48226928710938,227.62357134335517,226.24590998322316,227.32331458031217,56449500
2017-11-03,228.24171447753906,228.28585956955396,227.2261078551397,227.6411741323813,59589700
2017-11-06,228.594970703125,228.72743293825735,228.0386023649618,228.10923990682994,49652600
2017-11-07,228.43605041503906,229.0365639384592,227.9238270945955,228.70097492519164,57502200
2017-11-08,228.82456970214844,228.921726644527,227.976784421593,228.25938849864752,50469600
2017-11-09,227.99444580078125,228.18873271940413,226.3959784085712,227.60587196353546,95085500
2017-11-10,227.92385864257812,228.10049297420287,227.28801277959016,227.6059491863917,59984700
2017-11-13,228.13572692871094,228.3653460978848,227.1996245552267,227.23495680062425,50228600
2017-11-14,227.60589599609375,227.71186579005797,226.5373043555339,227.32329191178326,61315200
2017-11-15,226.46670532226562,227.15553605078318,225.7513821407518,226.6256600402435,80811500
2017-11-16,228.39183044433594,228.76275163133846,227.37625076767998,227.42039585990622,67777000
2017-11-17,227.72067260742188,228.36535810443996,227.64119526405386,228.03860893150207,75756800
2017-11-20,228.10926818847656,228.30355514096138,227.72069428350693,227.96799308722458,48075500
2017-11-21,229.60171508789062,229.7871891712757,228.07393902876052,228.88639205371354,69176800
2017-11-22,229.39865112304688,229.74305299483328,229.23085661222896,229.6105907364539,45033400
2017-11-24,229.92849731445312,230.03449407045852,229.75188995566768,229.8931920130631,27856500
2017-11-27,229.8136749267578,230.27288632094152,229.61054820113057,229.97262960736674,52274900
2017-11-28,232.14511108398438,232.17160353303376,230.18458900250087,230.28174594942158,98971700
2017-11-29,232.00381469726562,232.81629473894526,231.55344305244165,232.27757899432277,77512100
2017-11-30,234.03501892089844,234.9534418797971,232.85164449451537,232.93112184957707,127894400
2017-12-01,233.54930114746094,234.29995658821358,230.28178180332242,233.81425262981614,164390900
2017-12-04,233.2666778564453,235.615746775208,233.21366600996168,235.18302780868987,94040600
2017-12-05,232.42771911621094,234.15862203488274,232.2952568687174,232.42771911621094,77994500
2017-12-06,232.4718475341797,232.90459344575342,232.00379632621429,232.52483242937518,75898600
2017-12-07,233.204833984375,233.5227433334851,232.20690694310267,233.204833984375,77218600
2017-12-08,234.4765625,234.48537534958118,233.16953875033877,234.16746595000998,76563900
2017-12-11,235.1830291748047,235.2448538705545,234.45005347719913,235.1830291748047,83077500
2017-12-12,235.5980987548828,236.07498977773733,235.2183646767805,235.9778328329851,85195800
2017-12-13,235.5715789794922,236.28690195549018,235.48326184467396,235.84534323200472,102905400
2017-12-14,234.6090545654297,235.98671603987412,234.55606965876748,235.87190642523478,100666700
2017-12-15,236.5626678466797,237.0331114345067,235.56852495077072,235.62178067102568,144610300
2017-12-18,238.06277465820312,238.4178218338532,237.86749464834114,237.97400609219983,83653600
2017-12-19,237.1485595703125,238.3557256104752,237.07753386890985,238.31135486337467,82382900
2017-12-20,237.02426147460938,238.17817170178614,236.7224699857842,238.12491597366204,76751500
2017-12-21,237.51246643066406,238.23147299282974,237.26393065068928,237.65449074613082,67032300
2017-12-22,237.45034790039062,237.56574434734833,236.90887851582775,237.53023149712263,78720900
2017-12-26,237.166259765625,237.38816763792425,236.89998115421122,237.04197835472303,45244400
2017-12-27,237.2816619873047,237.64559415736557,237.00649838600373,237.33491771088785,57751000
2017-12-28,237.76983642578125,237.8142342520918,237.3970463796031,237.7876063916505,45116100
2017-12-29,236.87332153320312,238.3734208874309,236.67806861425925,238.3556780098077,96007400
2018-01-02,238.5687255859375,238.60423843322224,237.35267467800017,237.7432347330354,86655700
2018-01-03,240.0777130126953,240.22862229922507,238.73738066706755,238.73738066706755,90070400
2018-01-04,241.08961486816406,241.57782851939837,240.1398696078896,240.72570973635015,80636400
2018-01-05,242.69615173339844,242.82040602421424,241.39133269387213,241.8884040338482,83524000
2018-01-08,243.14012145996094,243.29988868727563,242.3057453772638,242.59865196067412,57319200
2018-01-09,243.6904296875,244.32064064902596,243.28209957643006,243.56614823933833,57254000
2018-01-10,243.31748962402344,243.5837952692293,242.25234830827335,242.9269296817411,69574300
2018-01-11,245.09286499023438,245.09286499023438,243.7081616808951,243.87681387393758,62361500
2018-01-12,246.69061279296875,246.85923789385524,245.05734663508144,245.359165249391,90816100
2018-01-16,245.84730529785156,248.6167113299936,245.14606880626286,247.95987266780628,106555100
2018-01-17,248.19068908691406,248.5812492058427,245.84735546171225,246.78824290593943,113258800
2018-01-18,247.7734832763672,248.50132055846757,247.27638468826103,248.07527475204103,100728000
2018-01-19,248.90077209472656,248.90077209472656,247.7734897512776,248.35930275042278,140920100
2018-01-22,250.92457580566406,250.92457580566406,248.63447113889364,248.68775395547638,91322400
2018-01-23,251.45704650878906,251.7499528815753,250.64041389800698,250.96883310300655,97084700
2018-01-24,251.3595428466797,252.70876039161573,250.17011959779202,252.10515023754792,134816100
2018-01-25,251.46600341796875,252.3270070917812,250.66714045290968,252.2293806251957,84587300
2018-01-26,254.37750244140625,254.42190028322847,252.0519115224787,252.30933232225703,107743100
2018-01-29,252.69088745117188,254.24424232125992,252.5311203085976,253.8004266440919,90118300
2018-01-30,250.09906005859375,252.74418459151553,249.61973146394715,250.84466726784197,131796400
2018-01-31,250.2232666015625,251.46594504634888,249.140355295029,250.96001577521483,108364800
2018-02-01,249.93930053710938,251.25300509123312,249.14043749391777,249.48662682937567,90102500
2018-02-02,244.4981231689453,248.74100092714096,244.4626103219291,248.60783452292156,173174800
2018-02-05,234.27256774902344,244.85314680715493,233.72224057088496,242.7228366934345,294681800
2018-02-06,238.8882598876953,239.39421632263517,229.63027023305347,230.73092457851212,355026800
2018-02-07,237.59242248535156,241.75539082274975,237.51251178334334,238.32914498112018,167376100
2018-02-08,228.68051147460938,238.03615522462928,228.64499862927812,237.89413093166843,246449500
2018-02-09,232.11566162109375,233.98855128032415,224.49978092615893,231.49430867050904,283565300
2018-02-12,235.5242156982422,237.00657270510592,232.25773721516063,234.18388302825667,143736000
2018-02-13,236.1100311279297,236.66035844529173,233.72229969870173,234.30813986864607,81223600
2018-02-14,239.29656982421875,239.6605019852444,234.6009916635439,234.6098766467085,120735700
2018-02-15,242.35003662109375,242.3589216047096,238.56871761834202,241.05410216632094,111200300
2018-02-16,242.42105102539062,244.38273634682213,241.6754437389093,241.7198415715176,160420100
2018-02-20,240.90322875976562,242.91816997835102,240.1043656779563,241.46244104354273,86369700
2018-02-21,239.70494079589844,243.85019294480546,239.60731430681702,241.34706493424588,98883700
2018-02-22,240.0155487060547,242.36776672931353,239.34096719591227,240.63690158240075,110511300
2018-02-23,243.8412322998047,243.8412322998047,240.77003501395347,241.2493635900592,92766400
2018-02-26,246.67283630371094,246.77048987361152,244.32950277489323,244.92420082582166,86491400
2018-02-27,243.5927276611328,247.57821186990702,243.53058694941092,246.85920536980512,99099200
2018-02-28,241.12510681152344,245.15496166120425,240.8055724537234,244.70226089928886,121907800
2018-03-01,237.61898803710938,242.47433392936142,236.11000349521441,240.91209365901054,176855100
2018-03-02,238.8439178466797,239.41201511790138,235.0626253525394,235.93248705259052,139083200
2018-03-05,241.60446166992188,242.22581466204204,237.53909353183624,237.64563208436954,97307400
2018-03-06,242.21690368652344,242.66960444901656,240.70791920378994,242.5896937710992,79213200
2018-03-07,242.1281280517578,242.48317524664492,239.83805061962624,240.03333064006884,87063500
2018-03-08,243.29977416992188,243.42402848100204,241.8085599067951,242.81156064286768,66901200
2018-03-09,247.53382873535156,247.53382873535156,244.4004901597788,244.72005163306105,113625300
2018-03-12,247.22323608398438,248.4570574725598,246.83267586662072,247.82684638524077,71924800
2018-03-13,245.62533569335938,248.90069737441416,245.0128679261145,248.39474102958445,91968900
2018-03-14,244.364990234375,246.77934948321905,243.80580503119884,246.59295441549367,105895100
2018-03-15,244.09869384765625,245.5277677437663,243.59273732647299,244.87981400210748,83433000
2018-03-16,244.36338806152344,245.42390234101936,244.30991903876378,244.63073317532158,100343700
2018-03-19,241.05706787109375,244.54161093065997,239.39055318974863,243.60587582839545,109208400
2018-03-20,241.46694946289062,242.10860471492987,240.7807185757862,241.45802889650784,59757300
2018-03-21,241.003662109375,243.53462959207374,240.78978596057001,241.42252103202836,78709600
2018-03-22,234.9792022705078,239.61335665660692,234.7029093804925,238.75782506479553,148785900
2018-03-23,229.97068786621094,235.75450730893874,229.7746257292226,235.42477262328933,183534800
2018-03-26,236.262451171875,236.54763739265283,231.1827041989379,233.6067326818395,141956100
2018-03-27,232.24322509765625,237.74183099286455,230.67472803472927,237.20714080946283,129941400
2018-03-28,231.55699157714844,234.06125082816723,230.4430083787891,232.37689517775732,146452300
2018-03-29,234.51577758789062,236.39619569068927,231.56595174988212,232.70666965222202,111601600
2018-04-02,229.4538116455078,234.4979309916109,226.95848648219237,233.9810275409052,186286300
2018-04-03,232.394775390625,232.8760238846745,228.89241774345302,230.70152588562198,119956900
2018-04-04,234.88113403320312,235.59407242205498,228.6784830202522,228.81215556855489,123715300
2018-04-05,236.73487854003906,237.62606535484687,235.55850541724558,236.65464779346672,82652600
2018-04-06,231.45899963378906,236.26248157244254,229.92615749594177,234.75640114328817,179521200
2018-04-09,232.59970092773438,236.02185418350814,231.65504531427447,232.92943561586668,105442900
2018-04-10,236.2981414794922,237.09131067487752,234.36428162463446,235.51389285385332,103529000
2018-04-11,235.05938720703125,236.734822372858,234.7296525152826,234.80093547693497,91140200
2018-04-12,236.99330139160156,237.9468778036799,236.21797321991912,236.39622146031505,68890500
2018-04-13,236.2981414794922,238.4280906876186,235.28220281217563,238.31223206835028,85079200
2018-04-16,238.2409210205078,239.01627627038354,237.11804430783394,237.94684138541342,63405300
2018-04-17,240.78968811035156,241.39568841694765,239.50637734529263,240.0232535604824,64682000
2018-04-18,240.9679412841797,241.77889710126743,240.50450687800975,241.2352863670817,57303900
2018-04-19,239.63116455078125,240.5134305325335,238.58846432037436,240.30844783510852,77655900
2018-04-20,237.5992431640625,239.78266118333036,236.70805657609299,239.55986453633798,99953100
2018-04-23,237.5635528564453,238.73992537068895,236.47630441695028,238.17847361630677,65558000
2018-04-24,234.36422729492188,238.82015963776269,232.84919941961493,238.59736302062063,112885500
2018-04-25,234.9435272216797,235.3891205207545,232.466029566698,234.3018717831377,103840900
2018-04-26,237.3318634033203,238.16958084940882,235.53167654941333,235.97726977831775,67731900
2018-04-27,237.5547637939453,238.2498884468284,236.61010791174172,237.94688818242952,57053600
2018-04-30,235.727783203125,238.7399983512289,235.65647304278758,238.17854642521624,82182300
2018-05-01,236.14663696289062,236.2535750042558,233.58890855490836,235.1574056865491,74203400
2018-05-02,234.56031799316406,236.7704432985887,234.1681937234553,235.9505668778202,86368900
2018-05-03,234.04339599609375,234.70286530794027,230.86185364050027,233.72258190822913,136311500
2018-05-04,237.07345581054688,237.75968691668257,232.73338130527054,233.0631160044933,91222100
2018-05-07,237.8755340576172,238.85581753878097,237.15364790623192,237.84879954807374,55304900
2018-05-08,237.8755340576172,238.2408966224256,236.29811640398555,237.50122372715285,67499200
2018-05-09,240.17481994628906,240.50455467968985,238.02705669724634,238.5528535960287,59666100
2018-05-10,242.4205780029297,242.7503399023439,240.81645294303283,240.92339098744492,72063900
2018-05-11,243.1602783203125,243.42762343154297,242.02845389010224,242.54535736762475,59871500
2018-05-14,243.276123046875,244.25640652999968,242.72356452044497,243.5969371620381,54790600
2018-05-15,241.60064697265625,242.05513355877497,240.64707096388986,242.03731962101494,87036100
2018-05-16,242.61669921875,243.08013378650963,241.60965372725914,241.6364154417354,53942600
2018-05-17,242.4116973876953,243.49894622453235,241.62744875825757,242.3493077928857,56536400
2018-05-18,241.80563354492188,242.4294750058261,241.44916436591447,242.06408525836562,64368000
2018-05-21,243.6235809326172,244.1672186877485,242.91064281099972,243.30276693694313,58025900
2018-05-22,242.94638061523438,244.40793978182185,242.61664590485648,244.14948803712366,52966400
2018-05-23,243.61474609375,243.6415077996528,241.50263828845243,241.66307253959138,64694200
2018-05-24,243.11572265625,243.49003303960114,241.3155352999763,243.2137673363329,76043800
2018-05-25,242.536376953125,243.16911169148335,242.02839417027272,242.53637695312497,56374800
2018-05-29,239.74700927734375,241.66308222431928,238.62413265550504,240.89664760615773,115908600
2018-05-30,242.94638061523438,243.39197394209273,240.9947068647043,241.06598983038398,69678400
2018-05-31,241.4580841064453,242.8394123691833,240.8520837845251,242.53641220822317,93519900
2018-06-01,243.82870483398438,244.13170507107063,242.6968802341655,242.76819040575154,71258400
2018-06-04,244.98727416992188,245.24572598688755,244.4169286944313,244.65753936734464,45385200
2018-06-05,245.16546630859375,245.5486700618773,244.34556257898134,245.12089065553258,51135000
2018-06-06,247.21517944335938,247.32211749339734,245.1565403895511,245.7803819439181,62732200
2018-06-07,247.18846130371094,247.99944449936092,246.2705400509398,247.70536484227773,72969400
2018-06-08,247.919189453125,247.97265847057778,246.55567511436854,246.7250027352541,72139700
2018-06-11,248.2489471435547,248.97080614295194,248.02615048455903,248.142009098734,58892500
2018-06-12,248.56982421875,248.93518685880647,247.9192480900623,248.66784170831107,72329000
2018-06-13,247.77659606933594,249.06882744902381,247.57161337142148,248.81037573371518,79070600
2018-06-14,248.40052795410156,248.93521832267388,247.80342078004227,248.65005919172367,77097600
2018-06-15,248.08351135253906,248.4236872411048,246.49007744213327,247.60906269716475,120041600
2018-06-18,247.5732879638672,247.6986274460149,246.13204783305056,246.61542987252795,52917600
2018-06-19,246.62440490722656,246.84820200786834,244.86088266141016,245.28162230337597,97531500
2018-06-20,247.0451202392578,247.71651147511633,246.7049443087195,247.31366580600948,53785500
2018-06-21,245.4964599609375,247.0541063658181,244.9951566386028,247.0361851135319,71061400
2018-06-22,245.94407653808594,246.88404084220937,245.72027941600672,246.76766196769063,54898500
2018-06-25,242.59597778320312,244.94136626010837,240.8951258381856,244.78023895687969,137854200
2018-06-26,243.13314819335938,243.99252131363428,242.40804785453693,243.16896337473966,68547400
2018-06-27,241.1189727783203,245.16521403783233,240.96677874778416,243.72397399565574,105110700
2018-06-28,242.49761962890625,243.2674686059543,240.3491454290848,241.06531260202004,76650500
2018-06-29,242.84666442871094,244.9772168089669,242.7302855865828,243.59861927133474,97592500
2018-07-02,243.3658905029297,243.52704516755026,241.02050140867547,241.26221974611622,63554800
2018-07-03,242.50650024414062,244.36850717020485,242.07682735272454,244.2700222532698,42187100
2018-07-05,244.48484802246094,244.54751775604848,242.56019876309912,243.6433962071907,56925900
2018-07-06,246.55282592773438,246.92878979489012,244.12684545024825,244.51179726336346,66493700
2018-07-09,248.7728271484375,248.82653626179192,247.5195689718695,247.56431746000504,50550400
2018-07-10,249.66806030273438,249.7665452408913,248.9339991964164,249.22942669190292,51966800
2018-07-11,247.841796875,248.89813973446016,247.53743615921536,248.1014091074838,77054700
2018-07-12,250.08876037597656,250.14246949047185,248.50428686040587,249.11300837067236,60124700
2018-07-13,250.2857208251953,250.59008160212397,249.45320217192145,249.90975699680538,48216000
2018-07-16,250.0618438720703,250.47362275418607,249.6142498161701,250.33041669699435,48201000
2018-07-17,251.07351684570312,251.46740196676328,249.22943074209627,249.2831398659695,52315500
2018-07-18,251.60166931152344,251.7090875569367,250.70648084110059,251.154075076312,44593500
